customer_id,age,income,nationality,residence_country,is_pep,kyc_status,risk_level
CUST_0001105,37,11782.49,GB,GB,False,verified,low
CUST_0001106,25,40196.74,FR,FR,False,verified,low
CUST_0001107,45,34266.35,TN,TN,False,verified,low
CUST_0001108,28,16680.98,TN,TN,False,verified,low
CUST_0001109,20,29738.45,US,US,False,verified,low
CUST_0001110,48,30118.42,RU,RU,False,verified,medium
CUST_0001111,22,115619.13,FR,FR,False,verified,low
CUST_0001112,82,41442.86,GB,GB,False,verified,low
CUST_0001113,74,67617.84,FR,FR,False,verified,low
CUST_0001114,80,33837.02,GB,GB,False,verified,low
CUST_0001115,24,11797.58,AE,AE,False,verified,medium
CUST_0001116,49,54361.15,TN,TN,False,verified,low
CUST_0001117,73,24467.18,NG,NG,False,verified,medium
CUST_0001118,56,29692.21,CN,CN,False,verified,low
CUST_0001119,38,19306.89,AE,AE,False,verified,medium
CUST_0001120,73,37936.19,US,US,False,pending,medium
CUST_0001121,38,68810.18,US,US,False,verified,low
CUST_0001122,83,63553.85,FR,FR,False,verified,low
CUST_0001123,24,94062.4,FR,FR,False,verified,low
CUST_0001124,65,102413.69,BR,BR,False,verified,low
CUST_0001125,18,10641.06,BR,BR,False,verified,low
CUST_0001126,79,17744.44,BR,BR,False,verified,low
CUST_0001127,41,12272.12,RU,RU,False,verified,medium
CUST_0001128,19,53058.92,NG,NG,False,verified,medium
CUST_0001129,73,23960.24,RU,RU,False,verified,medium
CUST_0001130,82,27078.4,AE,AE,False,verified,medium
CUST_0001131,79,31889.8,RU,RU,False,verified,medium
CUST_0001132,50,45685.78,CN,CN,False,verified,low
CUST_0001133,22,14895.39,CN,CN,False,verified,low
CUST_0001134,33,17063.24,RU,RU,False,verified,medium
CUST_0001135,20,36343.76,US,US,False,verified,low
CUST_0001136,20,74551.66,CN,CN,False,verified,low
CUST_0001137,28,35766.31,DE,DE,False,verified,low
CUST_0001138,55,22584.16,CN,CN,False,verified,low
CUST_0001139,69,10007.35,NG,NG,False,verified,medium
CUST_0001140,57,64318.68,BR,BR,False,verified,low
CUST_0001141,31,23352.07,DE,DE,False,failed,medium
CUST_0001142,58,18243.02,TN,TN,False,verified,low
CUST_0001143,33,12975.33,BR,BR,False,verified,low
CUST_0001144,48,15314.26,DE,DE,False,verified,low
CUST_0001145,77,20399.62,AE,AE,False,verified,medium
CUST_0001146,27,31466.88,NG,NG,False,verified,medium
CUST_0001147,76,17584.18,CN,CN,False,verified,low
CUST_0001148,36,40596.0,RU,RU,False,verified,medium
CUST_0001149,62,31323.73,BR,BR,False,verified,low
CUST_0001150,35,137749.95,DE,DE,False,verified,low
CUST_0001151,28,13060.32,NG,NG,False,pending,high
CUST_0001152,48,40010.12,AE,AE,False,pending,high
CUST_0001153,43,40311.94,TN,TN,False,verified,low
CUST_0001154,52,19568.29,DE,DE,False,verified,low
CUST_0001155,33,38451.44,NG,NG,False,verified,medium
CUST_0001156,83,57627.58,GB,GB,False,verified,low
CUST_0001157,63,38480.04,BR,BR,False,verified,low
CUST_0001158,74,83339.49,DE,DE,False,verified,low
CUST_0001159,70,9831.9,DE,DE,False,verified,low
CUST_0001160,66,21909.16,NG,NG,False,verified,medium
CUST_0001161,27,87994.86,AE,AE,False,verified,medium
CUST_0001162,57,62768.95,BR,BR,False,failed,medium
CUST_0001163,78,50226.95,NG,NG,False,pending,high
CUST_0001164,24,76109.57,NG,NG,False,verified,medium
CUST_0001165,49,11499.57,GB,GB,False,verified,low
CUST_0001166,30,58534.2,US,US,False,verified,low
CUST_0001167,71,68776.82,DE,DE,False,verified,low
CUST_0001168,80,24459.65,TN,TN,False,verified,low
CUST_0001169,21,175877.37,TN,TN,False,verified,low
CUST_0001170,71,40856.02,RU,RU,False,verified,medium
CUST_0001171,42,9743.33,RU,RU,False,verified,medium
CUST_0001172,82,45650.2,DE,DE,False,failed,medium
CUST_0001173,18,23578.34,GB,GB,False,verified,low
CUST_0001174,30,73057.14,US,US,False,verified,low
CUST_0001175,66,50451.43,DE,DE,False,verified,low
CUST_0001176,70,25368.07,DE,DE,False,verified,low
CUST_0001177,23,89453.23,GB,GB,False,verified,low
CUST_0001178,28,63810.36,FR,FR,False,verified,low
CUST_0001179,40,22098.12,US,US,False,verified,low
CUST_0001180,20,33149.17,RU,RU,False,verified,medium
CUST_0001181,70,49520.9,TN,TN,False,verified,low
CUST_0001182,62,29185.93,RU,RU,False,verified,medium
CUST_0001183,68,29713.61,AE,AE,False,verified,medium
CUST_0001184,49,37124.6,AE,AE,False,verified,medium
CUST_0001185,60,19158.87,DE,DE,False,verified,low
CUST_0001186,56,9512.3,GB,GB,False,verified,low
CUST_0001187,64,41918.43,NG,NG,False,verified,medium
CUST_0001188,48,11011.11,NG,NG,False,verified,medium
CUST_0001189,61,20013.79,US,US,False,verified,low
CUST_0001190,61,12544.66,AE,AE,False,verified,medium
CUST_0001191,60,13506.59,FR,FR,False,verified,low
CUST_0001192,76,46901.88,GB,GB,False,verified,low
CUST_0001193,41,31780.72,CN,CN,False,verified,low
CUST_0001194,76,31099.9,NG,NG,False,verified,medium
CUST_0001195,19,16489.17,RU,RU,False,verified,medium
CUST_0001196,50,24501.52,CN,CN,False,verified,low
CUST_0001197,47,45518.45,TN,TN,False,verified,low
CUST_0001198,76,35198.11,BR,BR,False,verified,low
CUST_0001199,21,59492.43,RU,RU,False,verified,medium
CUST_0001200,32,64799.63,BR,BR,False,verified,low
CUST_0001201,49,31215.44,AE,AE,False,verified,medium
CUST_0001202,72,11951.96,TN,TN,False,verified,low
CUST_0001203,49,23063.65,CN,CN,False,verified,low
CUST_0001204,60,34248.1,RU,RU,False,verified,medium
CUST_0001205,29,22790.7,TN,TN,False,verified,low
CUST_0001206,81,19287.75,NG,NG,False,verified,medium
CUST_0001207,70,37867.61,CN,CN,False,verified,low
CUST_0001208,20,156089.04,FR,FR,False,verified,low
CUST_0001209,65,27094.53,TN,TN,False,verified,low
CUST_0001210,26,36254.42,RU,RU,False,verified,medium
CUST_0001211,55,16527.46,CN,CN,False,verified,low
CUST_0001212,65,76576.13,AE,AE,False,verified,medium
CUST_0001213,80,61380.4,BR,BR,False,verified,low
CUST_0001214,22,58890.82,US,US,False,verified,low
CUST_0001215,37,82115.12,GB,GB,False,verified,low
CUST_0001216,64,28101.98,NG,NG,False,verified,medium
CUST_0001217,35,30289.29,CN,CN,False,verified,low
CUST_0001218,65,101308.65,BR,BR,False,verified,low
CUST_0001219,30,53084.32,AE,AE,False,verified,medium
CUST_0001220,28,9589.91,RU,RU,False,verified,medium
CUST_0001221,54,47709.82,NG,NG,False,verified,medium
CUST_0001222,64,25616.22,TN,TN,False,verified,low
CUST_0001223,31,62249.33,RU,RU,False,verified,medium
CUST_0001224,76,46393.48,AE,AE,False,verified,medium
CUST_0001225,76,12780.48,TN,TN,False,pending,medium
CUST_0001226,23,42671.99,GB,GB,False,failed,medium
CUST_0001227,38,41207.54,TN,TN,False,verified,low
CUST_0001228,55,45164.99,GB,GB,False,verified,low
CUST_0001229,50,51293.4,FR,FR,False,verified,low
CUST_0001230,35,89105.79,BR,BR,False,verified,low
CUST_0001231,53,46552.38,CN,CN,False,verified,low
CUST_0001232,82,36817.89,TN,TN,False,verified,low
CUST_0001233,38,72314.54,CN,CN,False,verified,low
CUST_0001234,32,139475.53,RU,RU,False,verified,medium
CUST_0001235,67,62883.71,DE,DE,False,verified,low
CUST_0001236,56,41098.37,US,US,False,verified,low
CUST_0001237,64,47075.99,GB,GB,False,verified,low
CUST_0001238,61,42345.87,FR,FR,False,verified,low
CUST_0001239,68,36721.26,US,US,False,verified,low
CUST_0001240,66,133132.81,NG,NG,False,verified,medium
CUST_0001241,58,23168.94,CN,CN,False,verified,low
CUST_0001242,48,72616.21,TN,TN,False,verified,low
CUST_0001243,48,33674.15,AE,AE,False,verified,medium
CUST_0001244,35,14939.27,BR,BR,False,verified,low
CUST_0001245,48,32435.52,TN,TN,False,verified,low
CUST_0001246,58,26158.63,BR,BR,False,verified,low
CUST_0001247,66,51356.48,AE,AE,False,verified,medium
CUST_0001248,69,38360.37,DE,DE,False,verified,low
CUST_0001249,43,19668.7,TN,TN,False,verified,low
CUST_0001250,67,87781.39,FR,FR,False,verified,low
CUST_0001251,47,69848.26,AE,AE,False,verified,medium
CUST_0001252,42,94054.84,US,US,False,verified,low
CUST_0001253,28,41863.88,CN,CN,False,verified,low
CUST_0001254,35,35545.19,RU,RU,False,verified,medium
CUST_0001255,63,55389.0,US,US,False,verified,low
CUST_0001256,32,25681.21,FR,FR,False,verified,low
CUST_0001257,23,39262.92,NG,NG,False,verified,medium
CUST_0001258,36,32682.44,NG,NG,False,verified,medium
CUST_0001259,84,15114.04,BR,BR,False,verified,low
CUST_0001260,28,39201.62,FR,FR,False,verified,low
CUST_0001261,27,27873.17,TN,TN,False,verified,low
CUST_0001262,45,31397.03,AE,AE,False,verified,medium
CUST_0001263,43,45173.73,BR,BR,False,verified,low
CUST_0001264,79,77926.39,FR,FR,False,verified,low
CUST_0001265,33,21823.4,US,US,False,verified,low
CUST_0001266,45,29675.14,US,US,False,verified,low
CUST_0001267,37,22947.18,DE,DE,False,failed,medium
CUST_0001268,34,22068.17,TN,TN,False,verified,low
CUST_0001269,39,25419.16,US,US,False,verified,low
CUST_0001270,35,32277.63,DE,DE,False,verified,low
CUST_0001271,66,51612.7,GB,GB,False,pending,medium
CUST_0001272,70,44014.19,TN,TN,False,verified,low
CUST_0001273,29,19261.93,RU,RU,False,verified,medium
CUST_0001274,51,78944.17,CN,CN,False,verified,low
CUST_0001275,35,64000.58,CN,CN,False,verified,low
CUST_0001276,76,21147.75,RU,RU,False,verified,medium
CUST_0001277,24,75694.94,CN,CN,False,verified,low
CUST_0001278,45,44185.99,US,US,False,verified,low
CUST_0001279,40,33061.57,BR,BR,False,verified,low
CUST_0001280,42,45019.37,CN,CN,False,verified,low
CUST_0001281,81,35758.29,CN,CN,False,verified,low
CUST_0001282,54,50364.77,DE,DE,False,pending,medium
CUST_0001283,43,40635.17,BR,BR,False,verified,low
CUST_0001284,72,29659.7,DE,DE,False,verified,low
CUST_0001285,70,10769.83,US,US,False,verified,low
CUST_0001286,27,49826.86,TN,TN,False,verified,low
CUST_0001287,48,29021.92,FR,FR,False,verified,low
CUST_0001288,45,57917.1,GB,GB,False,verified,low
CUST_0001289,48,48484.77,RU,RU,False,verified,medium
CUST_0001290,41,29478.06,FR,FR,False,verified,low
CUST_0001291,73,67090.18,BR,BR,False,verified,low
CUST_0001292,84,41064.73,AE,AE,False,verified,medium
CUST_0001293,19,40062.09,US,US,False,verified,low
CUST_0001294,75,33427.48,TN,TN,False,verified,low
CUST_0001295,75,99721.19,NG,NG,False,verified,medium
CUST_0001296,42,23671.81,FR,FR,False,verified,low
CUST_0001297,50,29923.38,RU,RU,False,verified,medium
CUST_0001298,24,17285.08,NG,NG,False,verified,medium
CUST_0001299,41,56164.41,US,US,False,verified,low
CUST_0001300,33,25609.29,CN,CN,False,verified,low
CUST_0001301,78,27391.24,AE,AE,False,verified,medium
CUST_0001302,25,26631.18,RU,RU,False,verified,medium
CUST_0001303,40,37708.21,BR,BR,False,verified,low
CUST_0001304,50,17146.41,RU,RU,False,verified,medium
CUST_0001305,83,9452.67,RU,RU,False,verified,medium
CUST_0001306,72,47792.42,FR,FR,False,verified,low
CUST_0001307,80,10217.58,FR,FR,False,verified,low
CUST_0001308,38,60626.22,AE,AE,False,verified,medium
CUST_0001309,35,92514.13,BR,BR,False,verified,low
CUST_0001310,56,32907.82,NG,NG,False,verified,medium
CUST_0001311,40,79197.16,DE,DE,False,failed,medium
CUST_0001312,19,35790.8,CN,CN,False,verified,low
CUST_0001313,72,94801.9,BR,BR,False,pending,medium
CUST_0001314,24,27619.28,TN,TN,False,pending,medium
CUST_0001315,31,8787.37,FR,FR,False,verified,low
CUST_0001316,81,34615.37,CN,CN,False,verified,low
CUST_0001317,67,101192.3,NG,NG,False,verified,medium
CUST_0001318,61,50060.17,AE,AE,False,verified,medium
CUST_0001319,26,26656.97,DE,DE,False,verified,low
CUST_0001320,34,44238.06,GB,GB,False,verified,low
CUST_0001321,31,65034.61,FR,FR,False,verified,low
CUST_0001322,60,34497.09,NG,NG,False,verified,medium
CUST_0001323,51,175577.19,BR,BR,False,verified,low
CUST_0001324,42,26623.49,BR,BR,False,verified,low
CUST_0001325,67,66270.92,GB,GB,False,verified,low
CUST_0001326,70,57363.43,RU,RU,False,verified,medium
CUST_0001327,67,23863.46,US,US,False,pending,medium
CUST_0001328,25,28150.93,RU,RU,False,verified,medium
CUST_0001329,58,66893.64,DE,DE,False,pending,medium
CUST_0001330,32,39611.42,AE,AE,False,verified,medium
CUST_0001331,36,44482.14,CN,CN,False,verified,low
CUST_0001332,83,13608.09,AE,AE,False,verified,medium
CUST_0001333,45,53830.7,BR,BR,False,verified,low
CUST_0001334,70,43147.43,NG,NG,False,verified,medium
CUST_0001335,34,34949.31,TN,TN,False,verified,low
CUST_0001336,83,45095.38,RU,RU,False,verified,medium
CUST_0001337,36,28409.23,FR,FR,False,verified,low
CUST_0001338,30,25459.86,CN,CN,False,verified,low
CUST_0001339,39,31409.59,AE,AE,False,verified,medium
CUST_0001340,29,27487.27,NG,NG,False,verified,medium
CUST_0001341,58,134365.33,GB,GB,False,verified,low
CUST_0001342,27,62763.09,GB,GB,False,verified,low
CUST_0001343,31,20311.02,NG,NG,False,verified,medium
CUST_0001344,65,123226.28,GB,GB,False,verified,low
CUST_0001345,20,28009.14,TN,TN,False,verified,low
CUST_0001346,47,36963.02,BR,BR,False,verified,low
CUST_0001347,64,62221.15,CN,CN,False,verified,low
CUST_0001348,47,11136.76,CN,CN,False,verified,low
CUST_0001349,19,31501.31,NG,NG,False,pending,high
CUST_0001350,28,25745.1,US,US,False,verified,low
CUST_0001351,83,41070.61,DE,DE,False,verified,low
CUST_0001352,69,45343.85,AE,AE,False,verified,medium
CUST_0001353,41,34670.5,TN,TN,False,verified,low
CUST_0001354,76,33718.83,FR,FR,False,verified,low
CUST_0001355,18,68808.24,AE,AE,False,verified,medium
CUST_0001356,21,43516.33,DE,DE,False,verified,low
CUST_0001357,77,37229.44,GB,GB,False,pending,medium
CUST_0001358,63,39684.75,GB,GB,False,verified,low
CUST_0001359,58,109265.22,DE,DE,False,verified,low
CUST_0001360,41,40279.76,US,US,False,verified,low
CUST_0001361,72,26670.97,US,US,False,verified,low
CUST_0001362,58,11551.85,DE,DE,False,verified,low
CUST_0001363,47,15361.78,FR,FR,False,verified,low
CUST_0001364,43,27440.75,NG,NG,False,verified,medium
CUST_0001365,41,34029.19,US,US,False,verified,low
CUST_0001366,56,26020.17,DE,DE,False,verified,low
CUST_0001367,61,44832.4,AE,AE,False,verified,medium
CUST_0001368,71,25819.75,TN,TN,False,verified,low
CUST_0001369,45,20979.61,RU,RU,False,verified,medium
CUST_0001370,35,52448.46,BR,BR,False,verified,low
CUST_0001371,55,82589.41,DE,DE,False,verified,low
CUST_0001372,57,18689.17,AE,AE,False,verified,medium
CUST_0001373,36,42033.81,AE,AE,False,verified,medium
CUST_0001374,22,11579.57,BR,BR,False,verified,low
CUST_0001375,40,14992.08,TN,TN,False,verified,low
CUST_0001376,22,25507.82,TN,TN,True,verified,high
CUST_0001377,23,71750.22,CN,CN,False,verified,low
CUST_0001378,82,22760.38,NG,NG,False,verified,medium
CUST_0001379,70,22255.39,NG,NG,False,verified,medium
CUST_0001380,20,37110.39,TN,TN,False,verified,low
CUST_0001381,41,37132.59,FR,FR,False,pending,medium
CUST_0001382,35,22672.8,DE,DE,False,verified,low
CUST_0001383,83,119579.05,BR,BR,False,verified,low
CUST_0001384,47,30970.24,DE,DE,False,verified,low
CUST_0001385,35,38876.72,FR,FR,False,verified,low
CUST_0001386,60,28536.3,NG,NG,False,verified,medium
CUST_0001387,49,47286.63,DE,DE,False,verified,low
CUST_0001388,30,76189.16,BR,BR,False,verified,low
CUST_0001389,38,98538.07,TN,TN,False,verified,low
CUST_0001390,26,22986.0,DE,DE,False,verified,low
CUST_0001391,64,70296.49,NG,NG,False,verified,medium
CUST_0001392,83,50504.03,TN,TN,False,verified,low
CUST_0001393,72,65167.88,CN,CN,False,verified,low
CUST_0001394,43,34367.7,FR,FR,False,verified,low
CUST_0001395,50,32460.38,NG,NG,False,verified,medium
CUST_0001396,22,63667.45,RU,RU,False,verified,medium
CUST_0001397,42,64396.56,RU,RU,False,verified,medium
CUST_0001398,20,92914.25,US,US,False,verified,low
CUST_0001399,67,40909.95,FR,FR,False,verified,low
CUST_0001400,78,34059.06,BR,BR,False,verified,low
CUST_0001401,30,8300.64,FR,FR,False,verified,low
CUST_0001402,63,13811.32,FR,FR,False,verified,low
CUST_0001403,58,28665.48,DE,DE,False,verified,low
CUST_0001404,45,18757.79,GB,GB,False,pending,medium
CUST_0001405,67,59188.25,GB,GB,False,verified,low
CUST_0001406,63,16547.45,DE,DE,False,verified,low
CUST_0001407,36,26882.14,BR,BR,False,verified,low
CUST_0001408,71,27523.19,US,US,False,verified,low
CUST_0001409,61,74820.4,FR,FR,False,verified,low
CUST_0001410,38,25211.53,US,US,False,verified,low
CUST_0001411,67,47640.92,NG,NG,False,verified,medium
CUST_0001412,60,40840.26,FR,FR,False,verified,low
CUST_0001413,25,62440.73,CN,CN,False,verified,low
CUST_0001414,29,60483.69,NG,NG,False,verified,medium
CUST_0001415,39,35594.13,CN,CN,False,verified,low
CUST_0001416,20,13124.33,RU,RU,False,verified,medium
CUST_0001417,45,31601.36,AE,AE,False,verified,medium
CUST_0001418,48,35883.28,BR,BR,False,verified,low
CUST_0001419,69,43114.11,AE,AE,False,verified,medium
CUST_0001420,29,23329.34,TN,TN,False,verified,low
CUST_0001421,56,72008.59,TN,TN,False,verified,low
CUST_0001422,62,36613.48,NG,NG,False,verified,medium
CUST_0001423,48,20904.12,RU,RU,False,verified,medium
CUST_0001424,78,27585.99,FR,FR,False,verified,low
CUST_0001425,39,115511.53,BR,BR,False,verified,low
CUST_0001426,45,54102.02,RU,RU,False,verified,medium
CUST_0001427,18,68123.26,TN,TN,False,pending,medium
CUST_0001428,45,19439.22,FR,FR,False,verified,low
CUST_0001429,19,24021.44,CN,CN,False,verified,low
CUST_0001430,83,24128.44,AE,AE,False,verified,medium
CUST_0001431,34,40564.0,GB,GB,False,verified,low
CUST_0001432,72,32715.32,GB,GB,False,verified,low
CUST_0001433,25,27073.3,NG,NG,False,pending,high
CUST_0001434,36,29189.32,DE,DE,False,verified,low
CUST_0001435,26,22552.0,GB,GB,False,pending,medium
CUST_0001436,42,32600.94,AE,AE,False,verified,medium
CUST_0001437,58,70822.31,RU,RU,False,verified,medium
CUST_0001438,46,14648.84,DE,DE,False,verified,low
CUST_0001439,58,44707.1,TN,TN,False,pending,medium
CUST_0001440,72,83121.25,CN,CN,False,verified,low
CUST_0001441,20,32535.52,NG,NG,False,verified,medium
CUST_0001442,46,26441.09,TN,TN,False,verified,low
CUST_0001443,57,63230.3,AE,AE,False,verified,medium
CUST_0001444,53,20119.94,GB,GB,False,verified,low
CUST_0001445,27,35824.42,US,US,False,verified,low
CUST_0001446,31,19459.56,TN,TN,False,verified,low
CUST_0001447,43,11824.62,TN,TN,False,verified,low
CUST_0001448,61,33150.38,CN,CN,False,verified,low
CUST_0001449,84,17016.91,GB,GB,False,verified,low
CUST_0001450,42,36062.1,FR,FR,False,verified,low
CUST_0001451,52,70899.44,US,US,False,verified,low
CUST_0001452,38,110475.96,US,US,False,verified,low
CUST_0001453,20,38411.71,FR,FR,False,pending,medium
CUST_0001454,44,66938.5,NG,NG,False,verified,medium
CUST_0001455,41,46137.33,US,US,False,verified,low
CUST_0001456,28,28857.69,TN,TN,False,verified,low
CUST_0001457,62,11443.01,AE,AE,False,verified,medium
CUST_0001458,35,96364.72,FR,FR,False,verified,low
CUST_0001459,33,19351.76,NG,NG,False,verified,medium
CUST_0001460,44,83254.92,CN,CN,False,verified,low
CUST_0001461,82,50115.45,DE,DE,False,verified,low
CUST_0001462,60,20219.29,US,US,False,verified,low
CUST_0001463,46,43791.68,US,US,False,verified,low
CUST_0001464,72,130580.69,BR,BR,False,verified,low
CUST_0001465,19,91253.04,GB,GB,False,verified,low
CUST_0001466,40,26698.75,RU,RU,False,verified,medium
CUST_0001467,54,23690.08,DE,DE,False,verified,low
CUST_0001468,50,38565.94,CN,CN,False,verified,low
CUST_0001469,63,32882.36,US,US,False,verified,low
CUST_0001470,65,74596.02,BR,BR,False,verified,low
CUST_0001471,48,56599.39,RU,RU,False,verified,medium
CUST_0001472,80,13156.29,AE,AE,False,verified,medium
CUST_0001473,80,47820.28,FR,FR,False,verified,low
CUST_0001474,49,32615.58,TN,TN,False,verified,low
CUST_0001475,78,37133.13,DE,DE,False,verified,low
CUST_0001476,60,42165.84,AE,AE,False,verified,medium
CUST_0001477,27,74550.9,DE,DE,False,verified,low
CUST_0001478,26,65295.33,FR,FR,False,verified,low
CUST_0001479,23,23159.36,AE,AE,False,verified,medium
CUST_0001480,32,35060.58,GB,GB,False,verified,low
CUST_0001481,38,27747.12,US,US,False,verified,low
CUST_0001482,22,13238.6,FR,FR,False,verified,low
CUST_0001483,58,34008.91,GB,GB,False,verified,low
CUST_0001484,45,109847.98,AE,AE,False,verified,medium
CUST_0001485,58,13000.9,BR,BR,False,verified,low
CUST_0001486,51,35794.98,GB,GB,False,verified,low
CUST_0001487,36,35112.66,US,US,False,pending,medium
CUST_0001488,59,43158.79,GB,GB,False,verified,low
CUST_0001489,81,20381.14,NG,NG,False,verified,medium
CUST_0001490,39,15443.35,FR,FR,False,verified,low
CUST_0001491,38,15880.41,AE,AE,False,verified,medium
CUST_0001492,52,80705.36,US,US,False,verified,low
CUST_0001493,71,20138.49,DE,DE,False,verified,low
CUST_0001494,53,26910.25,AE,AE,False,verified,medium
CUST_0001495,73,128383.81,AE,AE,False,pending,high
CUST_0001496,22,23375.57,NG,NG,False,verified,medium
CUST_0001497,24,44597.8,CN,CN,False,verified,low
CUST_0001498,45,68753.78,AE,AE,False,pending,high
CUST_0001499,33,66798.25,BR,BR,False,verified,low
CUST_0001500,19,16334.82,NG,NG,False,verified,medium
CUST_0001501,32,23670.59,FR,FR,False,verified,low
CUST_0001502,36,43539.26,FR,FR,False,verified,low
CUST_0001503,79,115544.44,DE,DE,False,verified,low
CUST_0001504,70,22996.41,NG,NG,False,verified,medium
CUST_0001505,41,27006.48,FR,FR,False,verified,low
CUST_0001506,82,46711.45,TN,TN,False,verified,low
CUST_0001507,74,52669.66,AE,AE,False,verified,medium
CUST_0001508,34,54619.84,BR,BR,False,verified,low
CUST_0001509,50,21855.03,RU,RU,False,verified,medium
CUST_0001510,79,26390.81,DE,DE,False,verified,low
CUST_0001511,48,41328.22,FR,FR,False,verified,low
CUST_0001512,42,77449.92,CN,CN,False,verified,low
CUST_0001513,78,31473.76,DE,DE,False,verified,low
CUST_0001514,62,35832.8,FR,FR,False,pending,medium
CUST_0001515,47,19622.71,TN,TN,False,verified,low
CUST_0001516,76,111072.24,AE,AE,False,verified,medium
CUST_0001517,67,39837.25,US,US,False,verified,low
CUST_0001518,41,69331.38,AE,AE,False,verified,medium
CUST_0001519,46,36972.82,AE,AE,False,verified,medium
CUST_0001520,21,38221.76,BR,BR,False,verified,low
CUST_0001521,24,14762.05,CN,CN,False,failed,medium
CUST_0001522,81,9992.03,GB,GB,False,verified,low
CUST_0001523,21,76967.85,GB,GB,False,verified,low
CUST_0001524,74,38056.8,RU,RU,False,verified,medium
CUST_0001525,31,41103.84,US,US,False,verified,low
CUST_0001526,54,17163.97,DE,DE,False,verified,low
CUST_0001527,66,21123.92,GB,GB,False,verified,low
CUST_0001528,84,68691.53,US,US,False,verified,low
CUST_0001529,43,103165.14,TN,TN,False,verified,low
CUST_0001530,79,25015.12,US,US,False,verified,low
CUST_0001531,48,54333.16,US,US,False,verified,low
CUST_0001532,76,40701.29,TN,TN,False,verified,low
CUST_0001533,24,33781.97,GB,GB,False,verified,low
CUST_0001534,35,110323.85,BR,BR,False,verified,low
CUST_0001535,59,27669.31,US,US,False,verified,low
CUST_0001536,65,76452.7,GB,GB,False,verified,low
CUST_0001537,71,45654.34,GB,GB,False,verified,low
CUST_0001538,41,35949.35,CN,CN,False,verified,low
CUST_0001539,59,82719.47,RU,RU,False,verified,medium
CUST_0001540,59,43220.95,AE,AE,False,verified,medium
CUST_0001541,83,34274.04,FR,FR,False,verified,low
CUST_0001542,25,83088.81,US,US,False,verified,low
CUST_0001543,19,76845.9,NG,NG,False,verified,medium
CUST_0001544,56,74695.71,FR,FR,False,verified,low
CUST_0001545,19,3523.88,NG,NG,False,verified,medium
CUST_0001546,31,47292.45,RU,RU,False,verified,medium
CUST_0001547,51,41244.39,BR,BR,False,verified,low
CUST_0001548,35,35563.75,AE,AE,False,failed,high
CUST_0001549,35,52358.41,US,US,False,verified,low
CUST_0001550,41,42460.7,FR,FR,False,verified,low
CUST_0001551,63,54539.72,BR,BR,False,verified,low
CUST_0001552,42,30921.99,NG,NG,False,verified,medium
CUST_0001553,71,89224.27,RU,RU,False,verified,medium
CUST_0001554,28,57951.78,AE,AE,False,verified,medium
CUST_0001555,24,50287.71,GB,GB,False,pending,medium
CUST_0001556,29,48836.01,BR,BR,False,verified,low
CUST_0001557,79,72719.79,CN,CN,False,failed,medium
CUST_0001558,36,67037.85,TN,TN,False,verified,low
CUST_0001559,20,33939.57,BR,BR,False,verified,low
CUST_0001560,39,65787.57,FR,FR,False,verified,low
CUST_0001561,64,40313.08,FR,FR,False,verified,low
CUST_0001562,42,114709.26,FR,FR,False,verified,low
CUST_0001563,43,70167.23,TN,TN,False,verified,low
CUST_0001564,23,24950.13,NG,NG,False,verified,medium
CUST_0001565,62,147035.07,AE,AE,False,verified,medium
CUST_0001566,32,10288.44,TN,TN,False,verified,low
CUST_0001567,24,53231.89,RU,RU,False,verified,medium
CUST_0001568,65,23914.77,TN,TN,False,verified,low
CUST_0001569,80,112342.57,TN,TN,False,verified,low
CUST_0001570,58,42263.69,US,US,False,verified,low
CUST_0001571,80,22555.24,DE,DE,False,verified,low
CUST_0001572,44,30949.22,CN,CN,False,verified,low
CUST_0001573,52,23662.37,BR,BR,False,verified,low
CUST_0001574,41,30228.3,GB,GB,False,verified,low
CUST_0001575,52,29816.33,DE,DE,False,verified,low
CUST_0001576,77,23139.73,NG,NG,False,verified,medium
CUST_0001577,60,42703.59,CN,CN,False,verified,low
CUST_0001578,19,45923.6,GB,GB,False,verified,low
CUST_0001579,56,19974.59,RU,RU,False,verified,medium
CUST_0001580,43,13427.21,FR,FR,False,verified,low
CUST_0001581,54,43764.31,FR,FR,False,verified,low
CUST_0001582,55,49968.71,NG,NG,False,verified,medium
CUST_0001583,57,56282.0,AE,AE,False,verified,medium
CUST_0001584,76,50549.31,RU,RU,False,verified,medium
CUST_0001585,75,93305.1,DE,DE,False,verified,low
CUST_0001586,83,66054.85,BR,BR,False,verified,low
CUST_0001587,58,181297.92,US,US,False,verified,low
CUST_0001588,37,233371.83,BR,BR,False,verified,low
CUST_0001589,31,12646.53,US,US,False,verified,low
CUST_0001590,74,9717.82,CN,CN,False,verified,low
CUST_0001591,79,36154.81,DE,DE,False,verified,low
CUST_0001592,20,49145.45,DE,DE,False,verified,low
CUST_0001593,32,34699.1,US,US,False,verified,low
CUST_0001594,63,55389.66,CN,CN,False,verified,low
CUST_0001595,29,30879.71,GB,GB,False,verified,low
CUST_0001596,21,23947.75,RU,RU,False,verified,medium
CUST_0001597,84,26219.68,CN,CN,False,verified,low
CUST_0001598,24,32205.71,BR,BR,False,verified,low
CUST_0001599,32,60240.94,CN,CN,False,pending,medium
CUST_0001600,84,27118.07,DE,DE,False,verified,low
